id:ID	:LABEL	label
R-HSA-450302	Pathway	activated TAK1 mediates p38 MAPK activation
R-HSA-450321	Pathway	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1
R-HSA-450341	Pathway	Activation of the AP-1 family of transcription factors
R-HSA-450385	Pathway	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
R-HSA-450408	Pathway	AUF1 (hnRNP D0) binds and destabilizes mRNA
R-HSA-450513	Pathway	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA
R-HSA-450520	Pathway	HuR (ELAVL1) binds and stabilizes mRNA
R-HSA-450531	Pathway	Regulation of mRNA stability by proteins that bind AU-rich elements
R-HSA-450604	Pathway	KSRP (KHSRP) binds and destabilizes mRNA
R-HSA-451306	Pathway	Ionotropic activity of kainate receptors
R-HSA-451307	Pathway	Activation of Na-permeable kainate receptors
R-HSA-451308	Pathway	Activation of Ca-permeable Kainate Receptor
R-HSA-451326	Pathway	Activation of kainate receptors upon glutamate binding
R-HSA-451927	Pathway	Interleukin-2 family signaling
R-HSA-452723	Pathway	Transcriptional regulation of pluripotent stem cells
R-HSA-453274	Pathway	Mitotic G2-G2/M phases
R-HSA-453276	Pathway	Regulation of mitotic cell cycle
R-HSA-453279	Pathway	Mitotic G1-G1/S phases
R-HSA-456926	Pathway	Thrombin signalling through proteinase activated receptors (PARs)
R-HSA-480985	Pathway	Synthesis of dolichyl-phosphate-glucose
R-HSA-499943	Pathway	Interconversion of nucleotide di- and triphosphates
R-HSA-500657	Pathway	Presynaptic function of Kainate receptors
R-HSA-500753	Pathway	Pyrimidine biosynthesis
R-HSA-500792	Pathway	GPCR ligand binding
R-HSA-512988	Pathway	Interleukin-3, 5 and GM-CSF signaling
R-HSA-525793	Pathway	Myogenesis
R-HSA-532668	Pathway	N-glycan trimming in the ER and Calnexin/Calreticulin cycle
R-HSA-539107	Pathway	Activation of E2F1 target genes at G1/S
R-HSA-549127	Pathway	Organic cation transport
R-HSA-549132	Pathway	Organic cation/anion/zwitterion transport
R-HSA-556833	Pathway	Metabolism of lipids
R-HSA-561048	Pathway	Organic anion transport
R-HSA-597592	Pathway	Post-translational protein modification
R-HSA-606279	Pathway	Deposition of new CENPA-containing nucleosomes at the centromere
R-HSA-611105	Pathway	Respiratory electron transport
R-HSA-622312	Pathway	Inflammasomes
R-HSA-622323	Pathway	Presynaptic nicotinic acetylcholine receptors
R-HSA-622327	Pathway	Postsynaptic nicotinic acetylcholine receptors
R-HSA-629587	Pathway	Highly sodium permeable acetylcholine nicotinic receptors
R-HSA-629594	Pathway	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors
R-HSA-629597	Pathway	Highly calcium permeable nicotinic acetylcholine receptors
R-HSA-629602	Pathway	Activation of Nicotinic Acetylcholine Receptors
R-HSA-674695	Pathway	RNA Polymerase II Pre-transcription Events
R-HSA-727802	Pathway	Transport of nucleotide sugars
R-HSA-749476	Pathway	RNA Polymerase III Abortive And Retractive Initiation
R-HSA-774815	Pathway	Nucleosome assembly
R-HSA-804914	Pathway	Transport of fatty acids
R-HSA-844455	Pathway	The NLRP1 inflammasome
R-HSA-844456	Pathway	The NLRP3 inflammasome
R-HSA-844615	Pathway	The AIM2 inflammasome
R-HSA-844623	Pathway	The IPAF inflammasome
R-HSA-877300	Pathway	Interferon gamma signaling
R-HSA-877312	Pathway	Regulation of IFNG signaling
R-HSA-879415	Pathway	Advanced glycosylation endproduct receptor signaling
R-HSA-879518	Pathway	Transport of organic anions
R-HSA-880009	Pathway	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate
R-HSA-881907	Pathway	Gastrin-CREB signalling pathway via PKC and MAPK
R-HSA-888568	Pathway	GABA synthesis
R-HSA-888590	Pathway	GABA synthesis, release, reuptake and degradation
R-HSA-888593	Pathway	Reuptake of GABA
R-HSA-901032	Pathway	ER Quality Control Compartment (ERQC)
R-HSA-901042	Pathway	Calnexin/calreticulin cycle
R-HSA-909733	Pathway	Interferon alpha/beta signaling
R-HSA-912446	Pathway	Meiotic recombination
R-HSA-912526	Pathway	Interleukin receptor SHC signaling
R-HSA-912631	Pathway	Regulation of signaling by CBL
R-HSA-912694	Pathway	Regulation of IFNA signaling
R-HSA-913531	Pathway	Interferon Signaling
R-HSA-913709	Pathway	O-linked glycosylation of mucins
R-HSA-916853	Pathway	Degradation of GABA
R-HSA-917729	Pathway	Endosomal Sorting Complex Required For Transport (ESCRT)
R-HSA-917937	Pathway	Iron uptake and transport
R-HSA-917977	Pathway	Transferrin endocytosis and recycling
R-HSA-918233	Pathway	TRAF3-dependent IRF activation pathway
R-HSA-927802	Pathway	Nonsense-Mediated Decay (NMD)
R-HSA-933541	Pathway	TRAF6 mediated IRF7 activation
R-HSA-933542	Pathway	TRAF6 mediated NF-kB activation
R-HSA-933543	Pathway	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
R-HSA-936440	Pathway	Negative regulators of DDX58/IFIH1 signaling
R-HSA-936837	Pathway	Ion transport by P-type ATPases
R-HSA-936964	Pathway	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon
R-HSA-937039	Pathway	IRAK1 recruits IKK complex
R-HSA-937041	Pathway	IKK complex recruitment mediated by RIP1
R-HSA-937042	Pathway	IRAK2 mediated activation of TAK1 complex
R-HSA-937061	Pathway	TRIF(TICAM1)-mediated TLR4 signaling
R-HSA-937072	Pathway	TRAF6-mediated induction of TAK1 complex within TLR4 complex
R-HSA-947581	Pathway	Molybdenum cofactor biosynthesis
R-HSA-948021	Pathway	Transport to the Golgi and subsequent modification
R-HSA-964739	Pathway	N-glycan trimming and elongation in the cis-Golgi
R-HSA-964827	Pathway	Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2
R-HSA-964975	Pathway	Vitamins B6 activation to pyridoxal phosphate
R-HSA-975110	Pathway	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
R-HSA-975138	Pathway	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
R-HSA-975144	Pathway	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation
R-HSA-975155	Pathway	MyD88 dependent cascade initiated on endosome
R-HSA-975163	Pathway	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation
R-HSA-975574	Pathway	Reactions specific to the hybrid N-glycan synthesis pathway
R-HSA-975576	Pathway	N-glycan antennae elongation in the medial/trans-Golgi
R-HSA-975577	Pathway	N-Glycan antennae elongation
R-HSA-975578	Pathway	Reactions specific to the complex N-glycan synthesis pathway
R-HSA-975634	Pathway	Retinoid metabolism and transport
R-HSA-975871	Pathway	MyD88 cascade initiated on plasma membrane
R-HSA-975956	Pathway	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)
R-HSA-975957	Pathway	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)
R-HSA-977068	Pathway	Termination of O-glycan biosynthesis
R-HSA-977225	Pathway	Amyloid fiber formation
R-HSA-977347	Pathway	Serine biosynthesis
R-HSA-977441	Pathway	GABA A receptor activation
R-HSA-977442	Pathway	GABA A (rho) receptor activation
R-HSA-977443	Pathway	GABA receptor activation
R-HSA-977444	Pathway	GABA B receptor activation
R-HSA-977606	Pathway	Regulation of Complement cascade
R-HSA-982772	Pathway	Growth hormone receptor signaling
R-HSA-983168	Pathway	Antigen processing: Ubiquitination & Proteasome degradation
R-HSA-983169	Pathway	Class I MHC mediated antigen processing & presentation
R-HSA-983170	Pathway	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
R-HSA-983189	Pathway	Kinesins
R-HSA-983231	Pathway	Factors involved in megakaryocyte development and platelet production
R-HSA-983695	Pathway	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
R-HSA-983705	Pathway	Signaling by the B Cell Receptor (BCR)
R-HSA-983712	Pathway	Ion channel transport
R-HSA-991365	Pathway	Activation of GABAB receptors
R-HSA-997269	Pathway	Inhibition of adenylate cyclase pathway
R-HSA-997272	Pathway	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits
R-HSA-1059683	Pathway	Interleukin-6 signaling
R-HSA-1168372	Pathway	Downstream signaling events of B Cell Receptor (BCR)
R-HSA-1169091	Pathway	Activation of NF-kappaB in B cells
R-HSA-1169092	Pathway	Activation of RAS in B cells
R-HSA-1169408	Pathway	ISG15 antiviral mechanism
R-HSA-1169410	Pathway	Antiviral mechanism by IFN-stimulated genes
R-HSA-1170546	Pathway	Prolactin receptor signaling
R-HSA-1181150	Pathway	Signaling by NODAL
R-HSA-1187000	Pathway	Fertilization
R-HSA-1221632	Pathway	Meiotic synapsis
R-HSA-1222352	Pathway	Latent infection of Homo sapiens with Mycobacterium tuberculosis
R-HSA-1222387	Pathway	Tolerance of reactive oxygen produced by macrophages
R-HSA-1222449	Pathway	Mtb iron assimilation by chelation
R-HSA-1222499	Pathway	Response of Mtb to phagocytosis
R-HSA-1222538	Pathway	Tolerance by Mtb to nitric oxide produced by macrophages
R-HSA-1222541	Pathway	Cell redox homeostasis
R-HSA-1222556	Pathway	ROS, RNS production in phagocytes
R-HSA-1226099	Pathway	Signaling by FGFR in disease
R-HSA-1227986	Pathway	Signaling by ERBB2
R-HSA-1234158	Pathway	Regulation of gene expression by Hypoxia-inducible Factor
R-HSA-1234162	Pathway	Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha
R-HSA-1234174	Pathway	Regulation of Hypoxia-inducible Factor (HIF) by oxygen
R-HSA-1234176	Pathway	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
R-HSA-1236382	Pathway	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
R-HSA-1236394	Pathway	Signaling by ERBB4
R-HSA-1236973	Pathway	Cross-presentation of particulate exogenous antigens (phagosomes)
R-HSA-1236974	Pathway	ER-Phagosome pathway
R-HSA-1236975	Pathway	Antigen processing-Cross presentation
R-HSA-1236977	Pathway	Endosomal/Vacuolar pathway
R-HSA-1236978	Pathway	Cross-presentation of soluble exogenous antigens (endosomes)
R-HSA-1237044	Pathway	Erythrocytes take up carbon dioxide and release oxygen
R-HSA-1237112	Pathway	Methionine salvage pathway
R-HSA-1247673	Pathway	Erythrocytes take up oxygen and release carbon dioxide
R-HSA-1250196	Pathway	SHC1 events in ERBB2 signaling
R-HSA-1250342	Pathway	PI3K events in ERBB4 signaling
R-HSA-1250347	Pathway	SHC1 events in ERBB4 signaling
R-HSA-1251932	Pathway	PLCG1 events in ERBB2 signaling
R-HSA-1251985	Pathway	Nuclear signaling by ERBB4
R-HSA-1253288	Pathway	Downregulation of ERBB4 signaling
R-HSA-1257604	Pathway	PIP3 activates AKT signaling
R-HSA-1266695	Pathway	Interleukin-7 signaling
R-HSA-1266738	Pathway	Developmental Biology
R-HSA-1268020	Pathway	Mitochondrial protein import
R-HSA-1280215	Pathway	Cytokine Signaling in Immune system
R-HSA-1280218	Pathway	Adaptive Immune System
R-HSA-1295596	Pathway	Spry regulation of FGF signaling
R-HSA-1296025	Pathway	ATP sensitive Potassium channels
R-HSA-1296041	Pathway	Activation of G protein gated Potassium channels
R-HSA-1296052	Pathway	Ca2+ activated K+ channels
R-HSA-1296053	Pathway	Classical Kir channels
R-HSA-1296059	Pathway	G protein gated Potassium channels
R-HSA-1296061	Pathway	HCN channels
R-HSA-1296065	Pathway	Inwardly rectifying K+ channels
R-HSA-1296067	Pathway	Potassium transport channels
R-HSA-1296071	Pathway	Potassium Channels
R-HSA-1296072	Pathway	Voltage gated Potassium channels
R-HSA-1296346	Pathway	Tandem pore domain potassium channels
R-HSA-1299287	Pathway	Tandem pore domain halothane-inhibited K+ channel (THIK)
R-HSA-1299308	Pathway	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
R-HSA-1299316	Pathway	TWIK-releated acid-sensitive K+ channel (TASK)
R-HSA-1299344	Pathway	TWIK-related spinal cord K+ channel (TRESK)
R-HSA-1299361	Pathway	TWIK-related alkaline pH activated K+ channel (TALK)
R-HSA-1299503	Pathway	TWIK related potassium channel (TREK)
R-HSA-1300642	Pathway	Sperm Motility And Taxes
R-HSA-1300644	Pathway	Interaction With The Zona Pellucida
R-HSA-1300645	Pathway	Acrosome Reaction
R-HSA-1300652	Pathway	Sperm:Oocyte Membrane Binding
R-HSA-1306955	Pathway	GRB7 events in ERBB2 signaling
R-HSA-1307965	Pathway	betaKlotho-mediated ligand binding
R-HSA-1358803	Pathway	Downregulation of ERBB2:ERBB3 signaling
R-HSA-1362277	Pathway	Transcription of E2F targets under negative control by DREAM complex
R-HSA-1362300	Pathway	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1
R-HSA-1362409	Pathway	Mitochondrial iron-sulfur cluster biogenesis
R-HSA-1368071	Pathway	NR1D1 (REV-ERBA) represses gene expression
R-HSA-1368082	Pathway	RORA activates gene expression
R-HSA-1368108	Pathway	BMAL1:CLOCK,NPAS2 activates circadian gene expression
R-HSA-1369007	Pathway	Mitochondrial ABC transporters
R-HSA-1369062	Pathway	ABC transporters in lipid homeostasis
R-HSA-1428517	Pathway	The citric acid (TCA) cycle and respiratory electron transport
R-HSA-1430728	Pathway	Metabolism
R-HSA-1433557	Pathway	Signaling by SCF-KIT
R-HSA-1433559	Pathway	Regulation of KIT signaling
R-HSA-1433617	Pathway	Regulation of signaling by NODAL
R-HSA-1442490	Pathway	Collagen degradation
R-HSA-1445148	Pathway	Translocation of GLUT4 to the plasma membrane
R-HSA-1461957	Pathway	Beta defensins
R-HSA-1461973	Pathway	Defensins
R-HSA-1462054	Pathway	Alpha-defensins
R-HSA-1474151	Pathway	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R-HSA-1474165	Pathway	Reproduction
R-HSA-1474228	Pathway	Degradation of the extracellular matrix
R-HSA-1474244	Pathway	Extracellular matrix organization
R-HSA-1474290	Pathway	Collagen formation
R-HSA-1475029	Pathway	Reversible hydration of carbon dioxide
R-HSA-1480926	Pathway	O2/CO2 exchange in erythrocytes
R-HSA-1482788	Pathway	Acyl chain remodelling of PC
R-HSA-1482798	Pathway	Acyl chain remodeling of CL
R-HSA-1482801	Pathway	Acyl chain remodelling of PS
R-HSA-1482839	Pathway	Acyl chain remodelling of PE
R-HSA-1482883	Pathway	Acyl chain remodeling of DAG and TAG
R-HSA-1482922	Pathway	Acyl chain remodelling of PI
R-HSA-1482925	Pathway	Acyl chain remodelling of PG
R-HSA-1483076	Pathway	Synthesis of CL
R-HSA-1483101	Pathway	Synthesis of PS
R-HSA-1483115	Pathway	Hydrolysis of LPC
R-HSA-1483148	Pathway	Synthesis of PG
R-HSA-1483152	Pathway	Hydrolysis of LPE
R-HSA-1483166	Pathway	Synthesis of PA
R-HSA-1483171	Pathway	Synthesis of BMP
R-HSA-1483191	Pathway	Synthesis of PC
R-HSA-1483196	Pathway	PI and PC transport between ER and Golgi membranes
R-HSA-1483206	Pathway	Glycerophospholipid biosynthesis
R-HSA-1483213	Pathway	Synthesis of PE
R-HSA-1483226	Pathway	Synthesis of PI
R-HSA-1483248	Pathway	Synthesis of PIPs at the ER membrane
R-HSA-1483249	Pathway	Inositol phosphate metabolism
R-HSA-1483255	Pathway	PI Metabolism
R-HSA-1483257	Pathway	Phospholipid metabolism
R-HSA-1489509	Pathway	DAG and IP3 signaling
R-HSA-1500620	Pathway	Meiosis
R-HSA-1500931	Pathway	Cell-Cell communication
R-HSA-1502540	Pathway	Signaling by Activin
R-HSA-1538133	Pathway	G0 and Early G1
R-HSA-1566948	Pathway	Elastic fibre formation
R-HSA-1566977	Pathway	Fibronectin matrix formation
R-HSA-1592230	Pathway	Mitochondrial biogenesis
R-HSA-1592389	Pathway	Activation of Matrix Metalloproteinases
R-HSA-1606322	Pathway	ZBP1(DAI) mediated induction of type I IFNs
R-HSA-1606341	Pathway	IRF3 mediated activation of type 1 IFN
R-HSA-1614517	Pathway	Sulfide oxidation to sulfate
R-HSA-1614558	Pathway	Degradation of cysteine and homocysteine
R-HSA-1614603	Pathway	Cysteine formation from homocysteine
R-HSA-1614635	Pathway	Sulfur amino acid metabolism
R-HSA-1630316	Pathway	Glycosaminoglycan metabolism
R-HSA-1632852	Pathway	Macroautophagy
R-HSA-1638074	Pathway	Keratan sulfate/keratin metabolism
R-HSA-1638091	Pathway	Heparan sulfate/heparin (HS-GAG) metabolism
R-HSA-1640170	Pathway	Cell Cycle
R-HSA-1643685	Pathway	Disease
R-HSA-1643713	Pathway	Signaling by EGFR in Cancer
R-HSA-1650814	Pathway	Collagen biosynthesis and modifying enzymes
R-HSA-1655829	Pathway	Regulation of cholesterol biosynthesis by SREBP (SREBF)
R-HSA-1660499	Pathway	Synthesis of PIPs at the plasma membrane
R-HSA-1660502	Pathway	PIPs transport between early and late endosome membranes
R-HSA-1660508	Pathway	PIPs transport between late endosome and Golgi membranes
R-HSA-1660510	Pathway	PIPs transport between Golgi and plasma membranes
R-HSA-1660514	Pathway	Synthesis of PIPs at the Golgi membrane
R-HSA-1660516	Pathway	Synthesis of PIPs at the early endosome membrane
R-HSA-1660517	Pathway	Synthesis of PIPs at the late endosome membrane
R-HSA-1660524	Pathway	PIPs transport between plasma and early endosome membranes
R-HSA-1660537	Pathway	PIPs transport between early endosome and Golgi membranes
R-HSA-1660661	Pathway	Sphingolipid de novo biosynthesis
R-HSA-1660662	Pathway	Glycosphingolipid metabolism
R-HSA-1663150	Pathway	The activation of arylsulfatases
R-HSA-1679131	Pathway	Trafficking and processing of endosomal TLR
R-HSA-1793185	Pathway	Chondroitin sulfate/dermatan sulfate metabolism
R-HSA-1799339	Pathway	SRP-dependent cotranslational protein targeting to membrane
R-HSA-1810476	Pathway	RIP-mediated NFkB activation via ZBP1
R-HSA-1834941	Pathway	STING mediated induction of host immune responses
R-HSA-1834949	Pathway	Cytosolic sensors of pathogen-associated DNA
R-HSA-1839117	Pathway	Signaling by cytosolic FGFR1 fusion mutants
R-HSA-1839120	Pathway	Signaling by FGFR1 amplification mutants
R-HSA-1839122	Pathway	Signaling by activated point mutants of FGFR1
R-HSA-1839124	Pathway	FGFR1 mutant receptor activation
R-HSA-1839126	Pathway	FGFR2 mutant receptor activation
R-HSA-1839128	Pathway	FGFR4 mutant receptor activation
R-HSA-1839130	Pathway	Signaling by activated point mutants of FGFR3
R-HSA-1852241	Pathway	Organelle biogenesis and maintenance
R-HSA-1855156	Pathway	IPs transport between ER lumen and nucleus
R-HSA-1855167	Pathway	Synthesis of pyrophosphates in the cytosol
R-HSA-1855170	Pathway	IPs transport between nucleus and cytosol
R-HSA-1855183	Pathway	Synthesis of IP2, IP, and Ins in the cytosol
R-HSA-1855184	Pathway	IPs transport between cytosol and ER lumen
R-HSA-1855191	Pathway	Synthesis of IPs in the nucleus
R-HSA-1855192	Pathway	IPs transport between nucleus and ER lumen
R-HSA-1855196	Pathway	IP3 and IP4 transport between cytosol and nucleus
R-HSA-1855204	Pathway	Synthesis of IP3 and IP4 in the cytosol
R-HSA-1855215	Pathway	IPs transport between ER lumen and cytosol
R-HSA-1855229	Pathway	IP6 and IP7 transport between cytosol and nucleus
R-HSA-1855231	Pathway	Synthesis of IPs in the ER lumen
R-HSA-1912399	Pathway	Pre-NOTCH Processing in the Endoplasmic Reticulum
R-HSA-1912408	Pathway	Pre-NOTCH Transcription and Translation
R-HSA-1912420	Pathway	Pre-NOTCH Processing in Golgi
R-HSA-1912422	Pathway	Pre-NOTCH Expression and Processing
R-HSA-1963640	Pathway	GRB2 events in ERBB2 signaling
R-HSA-1963642	Pathway	PI3K events in ERBB2 signaling
R-HSA-1971475	Pathway	A tetrasaccharide linker sequence is required for GAG synthesis
R-HSA-1980143	Pathway	Signaling by NOTCH1
R-HSA-1980145	Pathway	Signaling by NOTCH2
R-HSA-1980150	Pathway	Signaling by NOTCH4
R-HSA-1989781	Pathway	PPARA activates gene expression
R-HSA-2022090	Pathway	Assembly of collagen fibrils and other multimeric structures
R-HSA-2022377	Pathway	Metabolism of Angiotensinogen to Angiotensins
R-HSA-2022854	Pathway	Keratan sulfate biosynthesis
R-HSA-2022857	Pathway	Keratan sulfate degradation
R-HSA-2022870	Pathway	Chondroitin sulfate biosynthesis
R-HSA-2022923	Pathway	Dermatan sulfate biosynthesis
R-HSA-2022928	Pathway	HS-GAG biosynthesis
R-HSA-2023837	Pathway	Signaling by FGFR2 amplification mutants
R-HSA-2024096	Pathway	HS-GAG degradation
R-HSA-2024101	Pathway	CS/DS degradation
R-HSA-2025928	Pathway	Calcineurin activates NFAT
R-HSA-2028269	Pathway	Signaling by Hippo
R-HSA-2029480	Pathway	Fcgamma receptor (FCGR) dependent phagocytosis
R-HSA-2029481	Pathway	FCGR activation
R-HSA-2029482	Pathway	Regulation of actin dynamics for phagocytic cup formation
R-HSA-2029485	Pathway	Role of phospholipids in phagocytosis
R-HSA-2032785	Pathway	YAP1- and WWTR1 (TAZ)-stimulated gene expression
R-HSA-2033514	Pathway	FGFR3 mutant receptor activation
R-HSA-2033515	Pathway	t(4;14) translocations of FGFR3
R-HSA-2033519	Pathway	Activated point mutants of FGFR2
R-HSA-2046104	Pathway	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
R-HSA-2046105	Pathway	Linoleic acid (LA) metabolism
R-HSA-2046106	Pathway	alpha-linolenic acid (ALA) metabolism
R-HSA-2122947	Pathway	NOTCH1 Intracellular Domain Regulates Transcription
R-HSA-2122948	Pathway	Activated NOTCH1 Transmits Signal to the Nucleus
R-HSA-2129379	Pathway	Molecules associated with elastic fibres
R-HSA-2132295	Pathway	MHC class II antigen presentation
R-HSA-2142670	Pathway	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)
R-HSA-2142688	Pathway	Synthesis of 5-eicosatetraenoic acids
R-HSA-2142691	Pathway	Synthesis of Leukotrienes (LT) and Eoxins (EX)
R-HSA-2142696	Pathway	Synthesis of Hepoxilins (HX) and Trioxilins (TrX)
R-HSA-2142700	Pathway	Synthesis of Lipoxins (LX)
R-HSA-2142712	Pathway	Synthesis of 12-eicosatetraenoic acid derivatives
R-HSA-2142753	Pathway	Arachidonic acid metabolism
R-HSA-2142770	Pathway	Synthesis of 15-eicosatetraenoic acid derivatives
R-HSA-2142789	Pathway	Ubiquinol biosynthesis
R-HSA-2142816	Pathway	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)
R-HSA-2142845	Pathway	Hyaluronan metabolism
R-HSA-2142850	Pathway	Hyaluronan biosynthesis and export
R-HSA-2151201	Pathway	Transcriptional activation of mitochondrial biogenesis
R-HSA-2151209	Pathway	Activation of PPARGC1A (PGC-1alpha) by phosphorylation
R-HSA-2160456	Pathway	Phenylketonuria
R-HSA-2160916	Pathway	Hyaluronan uptake and degradation
R-HSA-2161517	Pathway	Abacavir transmembrane transport
R-HSA-2161522	Pathway	Abacavir transport and metabolism
R-HSA-2161541	Pathway	Abacavir metabolism
R-HSA-2162123	Pathway	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
R-HSA-2168880	Pathway	Scavenging of heme from plasma
R-HSA-2172127	Pathway	DAP12 interactions
R-HSA-2173782	Pathway	Binding and Uptake of Ligands by Scavenger Receptors
R-HSA-2173788	Pathway	Downregulation of TGF-beta receptor signaling
R-HSA-2173789	Pathway	TGF-beta receptor signaling activates SMADs
R-HSA-2173791	Pathway	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)
R-HSA-2173793	Pathway	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
R-HSA-2173795	Pathway	Downregulation of SMAD2/3:SMAD4 transcriptional activity
R-HSA-2173796	Pathway	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
R-HSA-2179392	Pathway	EGFR Transactivation by Gastrin
R-HSA-2187335	Pathway	The retinoid cycle in cones (daylight vision)
R-HSA-2187338	Pathway	Visual phototransduction
R-HSA-2197563	Pathway	NOTCH2 intracellular domain regulates transcription
R-HSA-2206280	Pathway	MPS IX - Natowicz syndrome
R-HSA-2206281	Pathway	Mucopolysaccharidoses
R-HSA-2206282	Pathway	MPS IIIB - Sanfilippo syndrome B
R-HSA-2206285	Pathway	MPS VI - Maroteaux-Lamy syndrome
R-HSA-2206290	Pathway	MPS IV - Morquio syndrome A
R-HSA-2206291	Pathway	MPS IIIC - Sanfilippo syndrome C
R-HSA-2206292	Pathway	MPS VII - Sly syndrome
R-HSA-2206296	Pathway	MPS II - Hunter syndrome
R-HSA-2206302	Pathway	MPS I - Hurler syndrome
R-HSA-2206305	Pathway	MPS IIID - Sanfilippo syndrome D
R-HSA-2206307	Pathway	MPS IIIA - Sanfilippo syndrome A
R-HSA-2206308	Pathway	MPS IV - Morquio syndrome B
R-HSA-2214320	Pathway	Anchoring fibril formation
R-HSA-2219528	Pathway	PI3K/AKT Signaling in Cancer
R-HSA-2219530	Pathway	Constitutive Signaling by Aberrant PI3K in Cancer
R-HSA-2243919	Pathway	Crosslinking of collagen fibrils
R-HSA-2262749	Pathway	Cellular response to hypoxia
R-HSA-2262752	Pathway	Cellular responses to stress
R-HSA-2299718	Pathway	Condensation of Prophase Chromosomes
R-HSA-2393930	Pathway	Phosphate bond hydrolysis by NUDT proteins
R-HSA-2395516	Pathway	Electron transport from NADPH to Ferredoxin
R-HSA-2404192	Pathway	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
R-HSA-2408499	Pathway	Formation of selenosugars for excretion
R-HSA-2408508	Pathway	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R-HSA-2408517	Pathway	SeMet incorporation into proteins
R-HSA-2408522	Pathway	Selenoamino acid metabolism
R-HSA-2408550	Pathway	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se
R-HSA-2408552	Pathway	Methylation of MeSeH for excretion
R-HSA-2408557	Pathway	Selenocysteine synthesis
R-HSA-2424491	Pathway	DAP12 signaling
R-HSA-2426168	Pathway	Activation of gene expression by SREBF (SREBP)
R-HSA-2428924	Pathway	IGF1R signaling cascade
R-HSA-2428928	Pathway	IRS-related events triggered by IGF1R
R-HSA-2428933	Pathway	SHC-related events triggered by IGF1R
R-HSA-2453864	Pathway	Retinoid cycle disease events
R-HSA-2453902	Pathway	The canonical retinoid cycle in rods (twilight vision)
R-HSA-2454202	Pathway	Fc epsilon receptor (FCERI) signaling
R-HSA-2465910	Pathway	MASTL Facilitates Mitotic Progression
R-HSA-2466712	Pathway	Biosynthesis of A2E, implicated in retinal degradation
R-HSA-2467813	Pathway	Separation of Sister Chromatids
R-HSA-2468052	Pathway	Establishment of Sister Chromatid Cohesion
R-HSA-2470946	Pathway	Cohesin Loading onto Chromatin
R-HSA-2473224	Pathway	Antagonism of Activin by Follistatin
R-HSA-2474795	Pathway	Diseases associated with visual transduction
R-HSA-2485179	Pathway	Activation of the phototransduction cascade
R-HSA-2500257	Pathway	Resolution of Sister Chromatid Cohesion
R-HSA-2514853	Pathway	Condensation of Prometaphase Chromosomes
R-HSA-2514856	Pathway	The phototransduction cascade
R-HSA-2514859	Pathway	Inactivation, recovery and regulation of the phototransduction cascade
R-HSA-2534343	Pathway	Interaction With Cumulus Cells
R-HSA-2555396	Pathway	Mitotic Metaphase and Anaphase
R-HSA-2559580	Pathway	Oxidative Stress Induced Senescence
R-HSA-2559582	Pathway	Senescence-Associated Secretory Phenotype (SASP)
R-HSA-2559583	Pathway	Cellular Senescence
R-HSA-2559584	Pathway	Formation of Senescence-Associated Heterochromatin Foci (SAHF)
R-HSA-2559585	Pathway	Oncogene Induced Senescence
R-HSA-2559586	Pathway	DNA Damage/Telomere Stress Induced Senescence
R-HSA-2562578	Pathway	TRIF-mediated programmed cell death
